RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6402281	000231	0021140001	2804.6	
6402287	000237	0021150023	3601.74	
6402288	000238	0022010015	115281.4	
6402289	000239	0022020008	3823.08	
6402290	000240	0022030007	3316.92	
6402291	000241	0022100004	8300.77	
6402293	000243	0022120006	1119.32	
6402294	000244	0022130002	1371.81	
6402295	000245	0022130003	930.51	
6402296	000246	0022130004	1302.01	
6402298	000248	0023110016	12470.41	
6402301	000251	0025030031	63811.9	
6402302	000252	0025031013	2559.63	
6402303	000253	0025031016	2534.79	
6402304	000254	0025060004	2919.73	
6402305	000255	0025060013	5247.28	
6402307	000257	0025060061	2502.52	
6402308	000258	0025070010	2617.09	
6402309	000259	0025070047	3156.6	
6402310	000260	0025080073	4196.38	
6402311	000261	0025090012	3126.3	
6402315	000265	0025090058	3462.18	
6402319	000269	0025110026	3223.62	
6402320	000270	0025110046	3423.8	
6402328	000278	0025123074	2797.73	
6402329	000279	0025130001	900.73	
6402330	000280	0025140013	3450.07	
6402332	000282	0025140076	3701.31	
6402333	000283	0025150028	2470.15	
6402334	000284	0025150099	3294.84	
6402336	000286	0026010004	16490.09	
6402337	000287	0026021010	7641.92	
6402338	000288	0026040004	4117.6	
6402339	000289	0026040011	749.32	
6402340	000290	0026040016	3816.79	
6402341	000291	0026040049	2685.84	
6402343	000293	0026040084	1398.63	
6402344	000294	0026040087	1056.91	
6402345	000295	0026040104	976.47	
6402346	000296	0026040105	732.89	
6402347	000297	0026040106	558.36	
6402348	000298	0026040107	1007.62	
6402349	000299	0026050023	197.05	
6402351	000301	0026050033	62.14	
6402352	000302	0026050047	3876.8	
6402353	000303	0026050064	32.7	
6402354	000304	0026050079	3606.5	
6402355	000305	0026050080	5212.8	
6402356	000306	0026050107	4827.62	
6402357	000307	0026050122	1981.58	
6402360	000310	0026070026	9266.07	
6402361	000311	0026100010	20.01	
6402362	000312	0026120003	2787.92	
6402363	000313	0026120004	921.93	
6402364	000314	0026120017	521.47	
6402365	000315	0026120080	2024.65	
6402366	000316	0026130008	2167.66	
6402367	000317	0026130013	1809.81	
6402368	000318	0026130050	3157.46	
6402370	000320	0026130078	1560.3	
6402371	000321	0026130142	3052.9	
6402372	000322	0026130144	662.62	
6402375	000325	0027030013	3475.41	
6402377	000327	0027050011	8904.12	
6402378	000328	0027060026	1430.85	
6402379	000329	0027060055	1075.3	
6402380	000330	0027070020	4708.23	
6402382	000332	0027120014	1621.09	
6402384	000334	0027120016	5713.07	
6402385	000335	0027130008	1405.55	
6402386	000336	0027130012	3590.81	
6402387	000337	0027130013	326.79	
6402388	000338	0027130015	3011.41	
6402389	000339	0027130023	16245.18	
6402390	000340	0027130024	1994.59	
6402391	000341	0028011002	1398.55	
6402392	000342	0028011005	2283.15	
6402395	000345	0028020012	2206.78	
6402397	000347	0028030025	2462.77	
6402398	000348	0028030037	2703.88	
6402400	000350	0028040018	2347.92	
6402401	000351	0028040021	494.79	
6402402	000352	0028040025	387.38	
6402403	000353	0028050012	1868.68	
6402404	000354	0028050014	667.36	
6402405	000355	0028050017	1896	
6402406	000356	0028050019	411.54	
6402407	000357	0028050022	2402.12	
6402408	000358	0028050037	833.54	
6402409	000359	0028050038	270.35	
6402410	000360	0028060012	3024.88	
6402411	000361	0028060017	2856.24	
6402412	000362	0028060029	2406.79	
6402413	000363	0028060032	2193.26	
6402414	000364	0028060036	898.17	
6402415	000365	0028060044	993.88	
6402417	000367	0028060054	2057.23	
6402418	000368	0028060057	2407.32	
6402419	000369	0028060075	2207.46	
6402421	000371	0028060097	2408.7	
6402424	000374	0028110005	2010.45	
6402425	000375	0028110010	3590.07	
6402426	000376	0028110024	2547.84	
6402427	000377	0028110038	1106.91	
6402429	000379	0028110050	2463.37	
6402430	000380	0028110059	2187.64	
6402432	000382	0028120017	1169.71	
6402433	000383	0028120024	504.35	
6402434	000384	0028120025	398.96	
6402435	000385	0028120027	1173.15	
6402436	000386	0028120029	6663.93	
6402441	000391	0028130017	720.89	
6402444	000394	0028130059	426.08	
6402446	000396	0028130068	2365.96	
6402447	000397	0028130069	449.89	
6402448	000398	0028130072	1466.97	
6402449	000399	0028130077	379.18	
6402451	000401	0029010001	8165.36	
6402452	000402	0029010012	2676.37	
6402453	000403	0029012021	3395.08	
6402454	000404	0029021018	3924.67	
6402457	000407	0029021058	3483.13	
6402459	000409	0029030022	3474.33	
6402461	000411	0029060072	1960.6	
6402462	000412	0029060112	1145.51	
6402463	000413	0029060130	879.32	
6402464	000414	0029070017	2740.29	
6402469	000419	0029110008	926.67	
6402471	000421	0029110016	4410.57	
6402472	000422	0029110021	479.76	
6402473	000423	0029110074	1177.23	
6402474	000424	0029110082	2319.59	
6402475	000425	0029110094	599.17	
6402476	000426	0029110122	2084.51	
6402477	000427	0029140020	2356.92	
6402478	000428	0029140032	1672.87	
6402479	000429	0029140051	509.44	
6402480	000430	0029140061	2457.25	
6402481	000431	0029140071	2639.4	
6402482	000432	0029140087	720.07	
6402483	000433	0029140091	720.5	
6402484	000434	0029140125	1529.99	
6402486	000436	0030030012	955.82	
6402487	000437	0030060005	518.75	
6402488	000438	0030060013	817.27	
6402489	000439	0030060015	1387.99	
6402490	000440	0030060017	1874.94	
6402491	000441	0030060018	1883.12	
6402492	000442	0030080040	1314.83	
6402493	000443	0030080043	4182.15	
6402500	000450	0030160008	2990.54	
6402501	000451	0031080003	4765.64	
6402502	000452	0031100004	1610.29	
6402503	000453	0031110031	1850.31	
6402504	000454	0031140001	3392.81	
6402506	000456	0031161007	3543.7	
6402507	000457	0032030032	5348.6	
6402508	000458	0032030037	2062.71	
6402510	000460	0032040025	2162.3	
6402511	000461	0032090004	7654.07	
6402513	000463	0032120023	2332	
6402514	000464	0032120041	3710.83	
6402515	000465	0032140033	1029.78	
6402516	000466	0032140054	3610.23	
6402517	000467	0032140058	3427.85	
6402518	000468	0032140061	1185.91	
6402519	000469	0033011034	2848.41	
6402520	000470	0033012030	3071.86	
6402521	000471	0033030003	3985.08	
6402522	000472	0033091015	4926.83	
6402524	000474	0033100003	7831.75	
6402525	000475	0033121011	4449.47	
6402526	000476	0033131002	5960.28	
6402529	000479	0033161067	1806.31	
6402530	000480	0033164047	3159.73	
6402532	000482	0033164073	3159.73	
6402536	000486	0034020002	6366.32	
6402537	000487	0034020032	2858.75	
6402538	000488	0034033014	3018.26	
6402543	000493	0034051026	2052.38	
6402548	000498	0034081086	2852.02	
6402549	000499	0034081090	2852.02	
6402550	000500	0034092014	3411.42	
6402552	000502	0034092031	3455.83	
6402556	000506	0034111034	2250.2	
6402557	000507	0034111035	2425.65	
6402558	000508	0034123060	4421.2	
6402562	000512	0034160012	4471.75	
6402563	000513	0035032039	565.35	
6402564	000514	0035032082	2049.63	
6402565	000515	0035041012	3146.55	
6402568	000518	0035042047	1858.06	
6402569	000519	0035061022	3958.01	
6402570	000520	0035061050	4685.45	
6402572	000522	0035131007	3129.27	
6402573	000523	0035131018	3122.65	
6402576	000526	0036031022	4944.22	
6402577	000527	0036111043	1827.07	
6402578	000528	0036121025	4131.26	
6402582	000532	0038020006	572.36	
6402584	000534	0038030005	6907.93	
6402586	000536	0038050026	3554.35	
6402587	000537	0038060001	4110.4	
6402588	000538	0038060022	3900.69	
6402589	000539	0038070038	1834.42	
6402590	000540	0038080030	3957.84	
6402591	000541	0038110017	1062.65	
6402592	000542	0038120042	2068.67	
6402593	000543	0038130008	1631.9	
6402597	000547	0039021044	2503.44	
6402601	000551	0039031045	2078.96	
6402603	000553	0039041005	2540.18	
6402605	000555	0039041020	2112.96	
6402606	000556	0039041030	3078.33	
6402607	000557	0039062001	3065.4	
6402610	000560	0039062012	1327.21	
6402613	000563	0039065013	3667.82	
6402614	000564	0039066007	3515.13	
6402615	000565	0039071011	1723.88	
6402616	000566	0039100047	2006.28	
6402617	000567	0039120011	6179.09	
6402618	000568	0039150031	5529.98	
6402619	000569	0039160013	1857.96	
6402620	000570	0040010002	2676.38	
6402621	000571	0040090025	2400.97	
6402622	000572	0040160006	4460.72	
6402623	000573	0041020023	1576.41	
6402625	000575	0041030012	1892.19	
6402627	000577	0041030017	3929.79	
6402628	000578	0041030034	2789.11	
6402629	000579	0041040020	2709.64	
6402630	000580	0041040021	6873.78	
6402632	000582	0041040047	2207.15	
6402634	000584	0041060005	30.77	
6402635	000585	0041060014	3038.59	
6402636	000586	0041070001	8811.74	
6402637	000587	0041091006	2902.89	
6402638	000588	0041110007	1380.87	
6402639	000589	0041110030	4110.66	
6402640	000590	0041120018	1203.72	
6402642	000592	0041120064	3161.17	
6402643	000593	0041120081	4626.22	
6402644	000594	0041130006	2186.29	
6402645	000595	0041130007	1207	
6402647	000597	0041133017	1497.81	
6402648	000598	0041133018	720.55	
6402649	000599	0041142002	756.26	
6402651	000601	0041144012	2280.65	
6402652	000602	0041145009	2166.36	
6402655	000605	0042020051	2470.37	
6402660	000610	0042030051	863.11	
6402663	000613	0042050015	3968.86	
6402664	000614	0042060037	3186.14	
6402666	000616	0042070035	137.34	
6402667	000617	0042080017	2635.69	
6402676	000626	0042120031	3024.64	
6402677	000627	0042120038	3571.49	
6402678	000628	0042120048	964.74	
6402680	000630	0042130002	2812.02	
6402681	000631	0042130021	3289.23	
6402682	000632	0042130052	3104.33	
6402683	000633	0042140005	2658.66	
6402684	000634	0042140028	862.62	
6402686	000636	0042150004	4100.85	
6402687	000637	0042160007	2458.7	
6402688	000638	0042160010	1907.07	
6402689	000639	0042160037	3116.37	
6402691	000641	0042160054	1097.37	
6402692	000642	0042160076	2446.31	
6402693	000643	0043010004	3037.78	
6402694	000644	0043010032	3871.18	
6402695	000645	0043010042	1212.34	
6402696	000646	0043010051	2117.08	
6402701	000651	0043020026	2369.99	
6402702	000652	0043020034	1692.99	
6402704	000654	0043020060	96.33	
6402705	000655	0043020063	1618.96	
6402706	000656	0043020067	3902.25	
6402707	000657	0043020082	2106.89	
6402708	000658	0043020084	975.66	
6402709	000659	0043020089	2627.43	
6402710	000660	0043030024	3831.83	
6402711	000661	0043030025	812.01	
6402712	000662	0043030031	3009.15	
6402713	000663	0043030034	687.05	
6402718	000668	0043050010	1707.32	
6402720	000670	0043060008	3117.06	
6402721	000671	0043060019	629.95	
6402723	000673	0043070020	4010.31	
6402725	000675	0043080020	1064.48	
6402726	000676	0043080021	1064.48	
6402728	000678	0043080032	905.15	
6402730	000680	0043080047	1166.43	
6402731	000681	0043080053	966.56	
6402732	000682	0043090003	5840.48	
6402733	000683	0043090005	4427.41	
6402734	000684	0043090023	1223.3	
6402735	000685	0043090026	1108.64	
6402736	000686	0043090059	3033.42	
6402739	000689	0043090086	903.3	
6402740	000690	0043090094	3436.64	
6402741	000691	0043100006	3780.19	
6402742	000692	0043100021	679.75	
6402743	000693	0043100039	1065.45	
6402744	000694	0043100044	592.53	
6402745	000695	0043100062	1566.52	
6402746	000696	0043110001	2023.19	
6402747	000697	0043110018	1796.11	
6402749	000699	0043110038	2831.19	
6402750	000700	0043110042	1090.59	
6402751	000701	0043110061	895.12	
6402752	000702	0043110062	951.95	
6402753	000703	0043111011	3667.61	
6402754	000704	0043120004	1709.11	
6402755	000705	0043120064	3412.82	
6402756	000706	0043120097	1405.09	
6402757	000707	0043120101	1254.12	
6402758	000708	0043130008	3162.01	
6402759	000709	0043130011	19650.94	
6402760	000710	0043140024	8700.84	
6402761	000711	0043140047	9375.88	
6402762	000712	0043140058	4081.31	
6402765	000715	0043160001	758.66	
6402767	000717	0043160029	4737.03	
6402768	000718	0043160052	1625.41	
6402769	000719	0043160062	3678.92	
6402770	000720	0043160075	1142.02	
6402771	000721	0044020010	3900.49	
6402772	000722	0044020012	4945.89	
6402774	000724	0044040010	4081.96	
6402775	000725	0044050004	4360.77	
6402776	000726	0044070004	1512.18	
6402778	000728	0044080006	2068.46	
6402780	000730	0044080031	5304.59	
6402782	000732	0044100010	864.62	
6402783	000733	0044100029	1907.53	
6402786	000736	0044100084	4752.1	
6402787	000737	0044100086	3124.49	
6402788	000738	0044141013	3653.41	
6402789	000739	0044141016	2832.01	
6402790	000740	0044141031	935.9	
6402791	000741	0044141037	2817.01	
6402792	000742	0044142019	3590.29	
6402793	000743	0044142031	1281.16	
6402794	000744	0044142038	3226.29	
6402795	000745	0044143004	3665.14	
6402800	000750	0045060014	2167.98	
6402801	000751	0045060037	415.09	
6402804	000754	0045060071	3639.46	
6402806	000756	0045070051	5945.5	
6402807	000757	0045090022	2380.05	
6402808	000758	0045110016	4099.16	
6402810	000760	0045120013	4140.41	
6402812	000762	0045140036	4846.26	
6402815	000765	0045150018	4222.23	
6402816	000766	0046050002	12325.96	
6402817	000767	0046060016	5108.53	
6402823	000773	0047120035	3951.67	
6402826	000776	0047140028	1100.97	
6402827	000777	0047140033	3007.16	
6402828	000778	0047140041	1100.97	
6402829	000779	0047140043	1100.97	
6402830	000780	0047140049	985.11	
6402832	000782	0047150060	4988.68	
6402833	000783	0048020005	6059.3	
6402834	000784	0048030030	1474.29	
6402835	000785	0048030062	2461.6	
6402836	000786	0048030064	749.68	
6402837	000787	0048030065	2988.15	
6402838	000788	0048030068	2772.12	
6402839	000789	0048030089	1190.87	
6402841	000791	0048040021	3451.46	
6402842	000792	0048040044	878.7	
6402843	000793	0048040061	1183.02	
6402845	000795	0048040092	1655.16	
6402846	000796	0048040093	908.63	
6402847	000797	0048040094	723.99	
6402848	000798	0048040099	2215.66	
6402849	000799	0048040102	4281.45	
6402850	000800	0048050020	2458.94	
6402851	000801	0048050023	1892.43	
6402852	000802	0048050026	1474.39	
6402853	000803	0048050052	4173.99	
6402854	000804	0048050060	3295.77	
6402855	000805	0048050065	1493.11	
6402856	000806	0048060032	3805.04	
6402857	000807	0048060035	871.56	
6402858	000808	0048060097	4849.05	
6402859	000809	0048091007	3453.81	
6402861	000811	0048100001	6939.66	
6402862	000812	0048100023	2424.98	
6402863	000813	0048100054	629.08	
6402864	000814	0048100055	2552.55	
6402865	000815	0048100060	2983.87	
6402866	000816	0048110001	2839.4	
6402867	000817	0048110078	5431.76	
6402868	000818	0048110101	14961.28	
6402870	000820	0049050002	2488.31	
6402871	000821	0049050003	2611.92	
6402872	000822	0049050021	3461.85	
6402873	000823	0049070004	5631.35	
6402874	000824	0049070006	1749.24	
6402875	000825	0049070007	5354.15	
6402876	000826	0049070013	3054.5	
6402877	000827	0049070055	7104.15	
6402878	000828	0049090001	25159.45	
6402879	000829	0049120005	18720.31	
6402880	000830	0049120007	3264.3	
6402881	000831	0049130037	5517.77	
6402884	000834	0049150040	4373.03	
6402885	000835	0050010029	1230.66	
6402888	000838	0050140040	4575.74	
6402890	000840	0051010019	6341.05	
6402891	000841	0051080011	7441.37	
6402893	000843	0052020013	3607.75	
6402896	000846	0052030013	13813.51	
6402897	000847	0052041001	72901.47	
6402898	000848	0052041002	82715.85	
6402901	000851	0052070039	3103.37	
6402903	000853	0053010037	5137.32	
6402904	000854	0053044004	3271.57	
6402905	000855	0053044023	3142.34	
6402907	000857	0053056009	1512.4	
6402909	000859	0053070021	4383.25	
6402912	000862	0053100011	2479.69	
6402917	000867	0053121055	2269.12	
6402922	000872	0053160017	3042.49	
6402925	000875	0054030060	4904.03	
6402926	000876	0054040009	4369.14	
6402927	000877	0054040010	3931.62	
6402928	000878	0054040014	3275.7	
6402930	000880	0054040037	3097.64	
6402931	000881	0054040041	1038.02	
6402932	000882	0054040061	935.04	
6402933	000883	0054040069	800.12	
6402934	000884	0054040075	4232.46	
6402935	000885	0054050022	3847.81	
6402936	000886	0054050025	4457.3	
6402937	000887	0054050031	4602.38	
6402938	000888	0054050049	4682.79	
6402939	000889	0054060057	1202.71	
6402940	000890	0054060077	4471.65	
6402942	000892	0054070034	3878.53	
6402943	000893	0054070043	4883.91	
6402944	000894	0054080002	200.37	
6402945	000895	0054080011	1601.3	
6402946	000896	0054080032	4442.39	
6402948	000898	0054110062	6303.88	
6402951	000901	0054120084	3534.01	
6402952	000902	0054120090	3723.6	
6402953	000903	0054120111	4156.88	
6402957	000907	0054140041	5016.71	
6402958	000908	0054150002	4068.7	
6402960	000910	0054160095	4050.54	
6402961	000911	0055010096	4049.84	
6402963	000913	0055020073	3986.95	
6402965	000915	0055040018	3348.06	
6402966	000916	0055040045	2372.32	
6402967	000917	0055040096	2298.54	
6402968	000918	0055050001	4434.43	
6402969	000919	0055050025	142973.32	
6402970	000920	0055070020	3153.29	
6402977	000927	0055110031	4111.74	
6402979	000929	0055120029	4837.84	
6402980	000930	0055121005	7267.87	
6402982	000932	0055130054	4729.38	
6402983	000933	0055140011	3904.98	
6402984	000934	0055140032	5868.16	
6402985	000935	0056010005	2606.67	
6402986	000936	0056010015	5709.86	
6402987	000937	0056010029	4603.37	
6402988	000938	0056010037	3740.07	
6402989	000939	0056020003	1463.4	
6402990	000940	0056030013	4198.25	
6402991	000941	0056030027	4232.58	
6402992	000942	0056030028	2709.87	
6402994	000944	0056030041	8251.67	
6402995	000945	0056030049	1287.27	
6402996	000946	0056030064	5115.86	
6402997	000947	0056030065	8496.37	
6402998	000948	0056040029	7536.39	
6402999	000949	0056050035	4727.44	
6403000	000950	0056090004	1989.32	
6403002	000952	0056100009	7963.01	
6403003	000953	0056100018	6100.06	
6403005	000955	0056110040	3669.97	
6403006	000956	0056110060	2147.81	
6403008	000958	0056130022	4781.61	
6403010	000960	0056130062	5481.51	
6403011	000961	0056140024	3822.2	
6403012	000962	0056150016	2322.98	
6403015	000965	0057020070	2226.98	
6403019	000969	0057040047	4132.84	
6403021	000971	0057050020	754.92	
6403022	000972	0057050084	3139.97	
6403024	000974	0057070026	7360.09	
6403027	000977	0057080032	5696.79	
6403028	000978	0057090001	8396.8	
6403029	000979	0057090021	3778.05	
6403031	000981	0057092021	3761.73	
6403032	000982	0057100005	5014.52	
6403033	000983	0057100009	4826.2	
6403034	000984	0057100012	1698.13	
6403035	000985	0057100014	5115.31	
6403036	000986	0057100027	3214.89	
6403039	000989	0057110012	1960.36	
6403040	000990	0057140006	10171.83	
6403041	000991	0057140016	7799.98	
6403042	000992	0057140017	6361.78	
6403043	000993	0057141021	2109.68	
6403044	000994	0057142001	4306.99	
6403045	000995	0057142002	4341.25	
6403046	000996	0057142008	6402.47	
6403047	000997	0057150005	6852.67	
6403048	000998	0057150023	17469.47	
6403049	000999	0057160007	4765.94	
6403050	001000	0057160011	6556.69	
6403054	001004	0058030031	8559.54	
6403056	001006	0058050034	5098	
6403057	001007	0058060035	5977.82	
6403059	001009	0058080018	2232.57	
6403060	001010	0058080021	2492.04	
6403063	001013	0058120048	5900.54	
6403065	001015	0058140033	4005.9	
6403066	001016	0058140035	6328.17	
6403069	001019	0058160005	4674.08	
6403070	001020	0058160044	2213.22	
6403071	001021	0058160045	9867.67	
6403073	001023	0059010007	3754.66	
6403074	001024	0059010008	13431.63	
6403076	001026	0059010040	2234.34	
6403077	001027	0059010047	1471.52	
6403080	001030	0059040025	6402.47	
6403082	001032	0059040045	3858.51	
6403083	001033	0059050044	6500.8	
6403085	001035	0059071007	2778.72	
6403086	001036	0059072006	3138.93	
6403087	001037	0059073010	3149.2	
6403090	001040	0059091025	926.9	
6403091	001041	0059100011	3453.68	
6403092	001042	0059110035	2072.43	
6403093	001043	0059110046	4462.8	
6403096	001046	0059120031	6375.97	
6403097	001047	0059130022	4340.72	
6403099	001049	0059140035	2015.05	
6403100	001050	0059140051	5402.61	
6403101	001051	0059140071	2010.32	
6403103	001053	0059142013	424.99	
6403104	001054	0059151001	1744.27	
6403106	001056	0059160005	3690.19	
6403107	001057	0059161004	741.35	
6403123	001073	0060010026	3738.7	
6403124	001074	0060010061	2768.08	
6403125	001075	0060030004	7325.53	
6403126	001076	0060040008	3369.01	
6403127	001077	0060050007	5323.2	
6403130	001080	0060051018	2693.86	
6403132	001082	0060060031	4608.17	
6403133	001083	0060060059	4756.38	
6403134	001084	0060070034	4158.79	
6403135	001085	0060080027	2969.13	
6403138	001088	0060090041	2753.04	
6403140	001090	0060122071	900.03	
6403141	001091	0060122074	952.76	
6403144	001094	0060140057	4917.74	
6403145	001095	0060150007	3993.61	
6403146	001096	0060150051	5534.11	
6403147	001097	0060160064	4201.04	
6403148	001098	0061010031	1005.62	
6403149	001099	0061010033	1445.38	
6403150	001100	0061010056	2599.2	
6403151	001101	0061010068	4002.42	
6403152	001102	0061010071	3484.8	
6403153	001103	0061040001	21005.83	
6403154	001104	0061040011	7387.9	
6403155	001105	0061040015	3723.09	
6403156	001106	0061040016	2899.78	
6403157	001107	0061042017	1742.27	
6403159	001109	0061051001	3344.24	
6403160	001110	0061052004	796.24	
6403161	001111	0061052006	2099.04	
6403165	001115	0061052032	2164.89	
6403168	001118	0061052084	2593.54	
6403170	001120	0061052093	1776.23	
6403171	001121	0061052108	863.45	
6403172	001122	0061052119	2604.41	
6403174	001124	0061053050	2566.88	
6403175	001125	0061060010	6321.39	
6403176	001126	0061070055	3158.92	
6403177	001127	0061080043	3600.77	
6403178	001128	0061080063	3128.98	
6403179	001129	0061080083	2909.22	
6403180	001130	0061090005	2937.31	
6403181	001131	0061090056	3157.17	
6403182	001132	0061090085	3790.13	
6403183	001133	0061100011	4142.29	
6403187	001137	0061121001	2819.51	
6403188	001138	0061121003	2013.2	
6403191	001141	0061121114	2439.08	
6403192	001142	0061122010	2026.55	
6403193	001143	0061122023	699.83	
6403195	001145	0061140025	1006.34	
6403199	001149	0061160031	1553.11	
6403200	001150	0061160034	1195	
6403201	001151	0061160035	1648.63	
6403202	001152	0061160036	1566.57	
6403203	001153	0061160037	3667.74	
6403204	001154	0061160040	4349.62	
6403205	001155	0061160099	4123.66	
6403206	001156	0062020006	1371.83	
6403207	001157	0062020052	4058.32	
6403209	001159	0062050059	2022.2	
6403210	001160	0062060061	2673.33	
6403212	001162	0062081010	4231.84	
6403213	001163	0062100073	1866.44	
6403214	001164	0062110026	3755.63	
6403216	001166	0062140027	1320.93	
6403217	001167	0062140039	3413.26	
6403218	001168	0062150036	1671.61	
6403221	001171	0063020014	1427.32	
6403222	001172	0063020021	2757.9	
6403227	001177	0063030049	3425.62	
6403228	001178	0063030062	3215.06	
6403229	001179	0063030084	3850.62	
6403230	001180	0063030099	3094.63	
6403232	001182	0063040008	1569.86	
6403234	001184	0063060074	5051.58	
6403235	001185	0063060075	2629.17	
6403236	001186	0063070042	3259.16	
6403237	001187	0063070081	3297.05	
6403238	001188	0063080028	2675.77	
6403240	001190	0063080058	2813.07	
6403241	001191	0063090038	2758.94	
6403242	001192	0063090064	4624.19	
6403243	001193	0063100070	2520.37	
6403244	001194	0063100078	2476.25	
6403246	001196	0063110082	2851.33	
6403247	001197	0063110090	1667.3	
6403249	001199	0063120048	3851.25	
6403250	001200	0063120057	4223.89	
6403251	001201	0063130026	2065.06	
6403253	001203	0063150014	4099.25	
6403254	001204	0063160005	3861.19	
6403255	001205	0063160011	3512.72	
6403256	001206	0063160012	1852.14	
6403257	001207	0063160034	1744.06	
6403258	001208	0063160073	2614.2	
6403260	001210	0064020021	1493.21	
6403262	001212	0064070028	7045.55	
6403263	001213	0064070062	3815.91	
6403266	001216	0064150059	5010.15	
6403267	001217	0065020003	4367.32	
6403268	001218	0065020017	2208.25	
6403270	001220	0065020059	1072.91	
6403271	001221	0065030040	4095.17	
6403273	001223	0065050023	3694.58	
6403274	001224	0065050045	2915.43	
6403275	001225	0065070026	4022.99	
6403276	001226	0065110020	1647.63	
6403278	001228	0065120041	1664.72	
6403279	001229	0065130012	2495.66	
6403280	001230	0065130055	2210.17	
6403282	001232	0065140086	108.04	
6403284	001234	0066040004	2605.89	
6403288	001238	0066040071	2900.42	
6403289	001239	0066040073	1596.65	
6403291	001241	0066050079	2509.54	
6403292	001242	0066052011	3678.12	
6403294	001244	0066062001	3418.13	
6403296	001246	0066071010	3105.32	
6403297	001247	0066071042	2249.29	
6403301	001251	0066140004	2381.99	
6403302	001252	0066151003	2745.8	
6403304	001254	0067020009	5792.56	
6403305	001255	0067020049	4626.67	
6403307	001257	0067033010	437.02	
6403310	001260	0067071006	4143.43	
6403311	001261	0067101016	4177.39	
6403315	001265	0068120008	2845.66	
6403316	001266	0069030054	3463.93	
6403317	001267	0069030060	1228.92	
6403318	001268	0069031024	2221.36	
6403319	001269	0069031076	2675.76	
6403320	001270	0069031090	847.15	
6403321	001271	0069031180	2533.19	
6403322	001272	0069031215	1316.06	
6403324	001274	0069040020	1849.27	
6403325	001275	0069040033	2486.75	
6403327	001277	0069040049	2506.84	
6403331	001281	0069110028	2426.69	
6403337	001287	0069140054	6771.62	
6403338	001288	0069150006	12141.06	
6403339	001289	0069150017	8662.7	
6403340	001290	0070011015	2665.35	
6403342	001292	0070020005	2705.31	
6403346	001296	0070030003	1047.76	
6403348	001298	0070051013	1847.99	
6403349	001299	0070051018	2014	
6403350	001300	0070051033	1976.88	
6403351	001301	0070051036	953.03	
6403353	001303	0070051050	1149.65	
6403356	001306	0070051113	1278.67	
6403360	001310	0070070012	2552.11	
6403365	001315	0070100012	2121.84	
6403366	001316	0070100015	1384.96	
6403367	001317	0070100016	845.9	
6403373	001323	0070120052	2844.91	
6403375	001325	0070130059	2309.49	
6403376	001326	0071010002	4777.36	
6403377	001327	0071010025	20.65	
6403378	001328	0071010049	3639.36	
6403379	001329	0071020009	4871.2	
6403380	001330	0071030003	2236.22	
6403382	001332	0071040002	1172.29	
6403384	001334	0071040025	4825.73	
6403385	001335	0071050030	3829.82	
6403386	001336	0071050063	1335.22	
6403388	001338	0071080032	5833.24	
6403389	001339	0071080058	4948.54	
6403392	001342	0071110044	3832.72	
6403394	001344	0071120004	3352.57	
6403395	001345	0071120024	1933.66	
6403402	001352	0071140016	1115.47	
6403403	001353	0071140036	3790.61	
6403404	001354	0071140104	983.46	
6403406	001356	0071150018	9332.64	
6403407	001357	0071160002	70.9	
6403408	001358	0071160042	2605.49	
6403409	001359	0071160045	938.98	
6403411	001361	0071160070	1239.66	
6403413	001363	0072020023	1974.95	
6403414	001364	0072040033	3892.45	
6403415	001365	0072040035	2143.32	
6403416	001366	0072040051	4032.82	
6403417	001367	0072040058	2869.34	
6403418	001368	0072050007	2948.77	
6403419	001369	0072050013	1494.5	
6403420	001370	0072050049	4472.07	
6403423	001373	0072050079	3570.4	
6403424	001374	0072050105	2652.54	
6403425	001375	0072060062	4257.17	
6403426	001376	0072060063	3435.25	
6403427	001377	0072060072	1268.32	
6403430	001380	0072070049	2420.09	
6403431	001381	0072070065	5385.57	
6403433	001383	0072090063	1344.76	
6403434	001384	0072090065	5415.04	
6403435	001385	0072100054	2631.05	
6403436	001386	0072100061	2853.42	
6403440	001390	0072120016	3992.58	
6403442	001392	0072130002	4032.74	
6403443	001393	0072130016	2868.06	
6403444	001394	0072130020	3649.06	
6403445	001395	0072130026	1224.37	
6403446	001396	0072130036	5277.76	
6403447	001397	0072130041	3995.87	
6403448	001398	0072140006	3588.97	
6403449	001399	0072140080	4200.45	
6403451	001401	0073040003	1511	
6403452	001402	0073050010	1344.35	
6403453	001403	0073050037	3623.47	
6403456	001406	0073070106	4761.32	
6403460	001410	0073120040	6329.89	
6403462	001412	0073121038	5225.37	
6403463	001413	0073121049	2032.98	
6403464	001414	0073121061	2053.57	
6403465	001415	0073130001	7619.47	
6403466	001416	0074010031	3248.16	
6403467	001417	0074010034	4215.28	
6403469	001419	0074010106	5740.06	
6403470	001420	0074020002	10724.27	
6403471	001421	0074020031	4410.44	
6403473	001423	0074050003	2758.09	
6403474	001424	0074050006	3485.88	
6403475	001425	0074050013	4959.84	
6403477	001427	0074070024	199.81	
6403479	001429	0074080064	5881.71	
6403480	001430	0074091019	4930.85	
6403482	001432	0074100007	3337.89	
6403483	001433	0074100008	11904.48	
6403485	001435	0074110062	9078.96	
