AdvNum,Parcel,Face Amount
002438,09475190080,181.96
002439,09477190200,99.08
002440,09480200240,99.08
002441,09480200250,99.08
002442,09480200260,223.42
002443,09480210010,240.72
002444,09481210120,99.08
002445,09483210260,99.08
002446,09487010120,1069.58
002447,09487010140,220.22
002451,09490020120,957.01
002452,09492030150,1857.74
002453,09492040010,191.27
002456,09504050150,124.45
002457,09505050200,124.45
002458,09506060050,421.53
002459,09511060110,124.45
002460,09515070070,124.45
002462,09527080070,398.47
002464,09528080140,191.27
002465,09531090010,774.41
002466,09535090080,124.45
002467,09540090160,191.27
002468,09545100080,191.27
002469,09552110060,191.27
002470,09556120110,124.45
002472,09558130030,124.45
002475,09566000008,650.08
002477,09568001000,408.22
002480,09602002001,2891.53
002481,09603000000,421.56
002484,09628001010,743.82
002485,09634010010,506.65
002493,09675010010,538.59
002495,09681000010,299.76
002497,09684001020,702.77
002499,09691002010,1600.95
002501,09704000060,3092.86
002502,09705010030,568.81
002503,09705010050,562.79
002506,09723000000,1478.77
002510,09743006001,587.18
002513,09763010090,421.53
002514,09763020081,1156.49
002515,09763020100,1135.15
002516,09763040020,1228
002519,09773001000,972.54
002520,09773004000,811.05
002521,09774001000,1616.74
002524,09792010030,437.42
002525,09792020000,154.35
002527,09801001010,4454.27
002528,09803000000,4435.1
002530,09808000130,981.81
002531,09808010100,982.79
002532,09808010180,1015.87
002533,09808010200,593.27
002534,09813000000,1582.88
002535,09816010020,1154.57
002536,09816010040,765.04
002537,09817006000,421.53
002538,09817100030,1579.21
002540,09817100310,257.27
002541,09817100320,709.63
002543,09817200100,411.53
002544,09817200130,375.02
002549,09825000000,1121.42
002550,09830000000,654.91
002552,09838010010,770.41
002553,09839003000,1023.68
002554,09839003001,1595.03
002556,09845000010,191.95
002559,09846002002,287.16
002560,09847004015,787.98
002561,09863001000,684.39
002566,09873002002,625.88
002568,09879000000,1084.89
002571,09883000000,517.27
002573,09885001013,1002.35
002574,09886002000,1340.22
002575,09889006000,779
002576,09889006001,76.44
002577,09889009000,835.64
002582,09897002000,773.86
002583,09897003030,708.7
002584,09897005000,727.37
002586,09900000170,3214.89
002587,09900000191,946.63
002589,09907000200,649.32
002592,09913001012,429.35
002594,09928000010,1654.01
002598,09941005004,1133.69
002603,09949001000,1448.25
002604,09949010060,985.14
002605,09953000010,969.72
002607,09961004000,2675.85
002608,09961007000,471.66
002609,09975000000,531.46
002610,09975000003,767.54
002611,09978000000,1561.15
002614,09993001020,867.03
002621,09993020040,1059.92
002622,09993030010,1088.71
002623,09993030011,857.21
002625,09998000000,549.32
002626,10002003000,931.06
002628,10003000000,668.36
002629,10003006000,2406.37
002630,10004001010,2908.81
002632,10009000001,767.17
002633,10025005000,1248.74
002634,10025005001,721.56
002635,10025005002,246.54
002636,10025005006,326.25
002639,10041002000,916.88
002641,10049003000,937.9
002642,10049007000,1873.66
002643,10059001000,1895.59
002644,10060000010,713.09
002646,10098001000,549.56
002647,10103003000,1526.65
002648,10103004001,807.72
002649,10119000000,1740.02
002650,10125000290,481.48
002653,10127000000,1450.66
002655,10144001000,5464.28
002656,10150002000,1228.27
002657,10152002002,521.42
002659,10172000040,396.83
002661,10189001000,2200.69
002664,10198001000,162.81
002665,10200000000,1250.67
002667,10212001010,864.79
002669,10212001210,2313.41
002670,10216001000,140.41
002671,10222001000,1386.08
002673,10234002100,822.57
002674,10244000001,1085.78
002675,10244003004,421.53
002676,10262000051,1583.77
002677,10262010020,1252.77
002678,10262020203,576.99
002681,10313005000,421.53
002683,10320001000,152.49
002684,10332000000,3162.97
002685,10334000000,834.26
002687,10351001000,1522.59
002688,10353000070,918.42
002690,10353001001,145.98
002691,10373020171,1327.82
002692,10384000000,285.19
002694,10390001000,519.7
002695,10392001000,602.16
002697,10413010040,596.07
002698,10413020090,2418.02
002699,10421000000,1843.82
002700,10421000020,765.97
002701,10421010040,885.37
002702,10422004000,712.49
002703,10430000000,712.4
002704,10430005000,247.22
002705,10434000100,858.19
002706,10434001000,599.25
002707,10438001000,518.26
002709,10454004000,1563.41
002710,10459000010,47.82
002714,10492000030,695.96
002716,10492000160,988.59
002717,10492000210,1409.59
002718,10492000230,1270.27
002719,10494000000,57.64
002720,10494000060,816.01
002721,10498000000,537.73
002722,10504000100,1237.88
002723,10510005000,71.21
002726,10512003001,1207.32
002727,10512004000,830.04
002728,10515009004,936.09
002729,10518003000,5233.83
002732,10519005000,2671.44
002735,10533000000,778.16
002737,10560000207,500.06
002738,10560000209,500.06
002740,10562000000,1364
002741,10562002000,1198.96
002742,10580000010,78.26
002745,10591001000,874.61
002746,10593001000,350.68
002747,10593002000,2410.25
002748,10601004020,134.62
002749,10605010150,969.89
002750,10607001000,1336.37
002752,10614020020,1487.74
002753,10614020040,1778.41
002754,10614020070,187.48
002755,10614020080,225.86
002756,10614020090,187.48
002757,10628001000,954.71
002758,10630001000,1198.8
002759,10636000160,587.18
002761,10647010030,476.31
002762,10647010060,476.31
002763,10647010080,137.71
002765,10648000060,473.59
002766,10648000180,611.3
002767,10648000200,787.98
002768,10648001001,5092.3
002769,10648001010,145.65
002770,10648003000,1043.14
002771,10651000000,2060.14
002772,10655015000,648.48
002773,10664000010,535.99
002774,10665000100,1253.85
002775,10665003000,1101.23
002776,10665003001,955.66
002777,10665005000,167.77
002779,10683001010,1371
002782,10695002002,2031.46
002784,10716000000,613.44
002785,10717000240,1478.09
002788,10717020090,1387.7
002789,10717020180,364.42
002790,10717020190,358.3
002791,10717020200,374.25
002792,10717020210,423.17
002793,10717020220,1137.46
002794,10717020320,364.42
002795,10720001040,1383.08
002796,10720010150,950.35
002797,10722001007,950.14
002798,10725000010,2275.84
002799,10727000030,236.34
002800,10727000070,817.52
002801,10727000170,814.53
002802,10727000300,153.83
002803,10727000350,803.06
002804,10727000510,952.31
