AdvNum,Parcel,Face Amount
000741,11105245B,19.72
000741,11105245B,22.16
000741,11105245B,25.12
000741,11105245B,27.46
000741,11105245B,31.89
000741,11105245B,33.67
000741,11105245B,34.08
000741,11105245B,34.5
000741,11105245B,35
000741,11105245B,34.09
000741,11105245B,34.79
000741,11105245B,37.34
000742,11105252A,62.36
000742,11105252A,12.9
000742,11105252A,15.23
000742,11105252A,17.24
000742,11105252A,19.72
000742,11105252A,22.16
000742,11105252A,25.12
000742,11105252A,27.46
000742,11105252A,31.89
000742,11105252A,33.67
000742,11105252A,34.08
000742,11105252A,34.5
000742,11105252A,35
000742,11105252A,34.09
000742,11105252A,34.79
000742,11105252A,37.34
000745,111053860,52.78
000745,111053860,8.59
000745,111053860,10.15
000745,111053860,11.47
000745,111053860,13.13
000745,111053860,14.77
000745,111053860,16.7
000745,111053860,18.28
000745,111053860,19.93
000745,111053860,16.76
000745,111053860,18.71
000745,111053860,21.56
000745,111053860,21.88
000745,111053860,21.28
000745,111053860,21.79
000745,111053860,23.37
000745,111053860,26.44
000745,111053860,29.32
000746,111053870,52.78
000746,111053870,8.59
000746,111053870,10.15
000746,111053870,11.47
000746,111053870,13.13
000746,111053870,14.77
000746,111053870,16.7
000746,111053870,18.28
000746,111053870,19.93
000746,111053870,16.76
000746,111053870,18.71
000746,111053870,21.56
000746,111053870,21.88
000746,111053870,21.28
000746,111053870,21.79
000746,111053870,23.37
000746,111053870,26.44
000746,111053870,29.32
000751,11106253A,23.9
000765,111065150,19.08
000767,11107129E,171.05
000767,11107129E,12.9
000767,11107129E,15.23
000767,11107129E,17.24
000767,11107129E,19.72
000767,11107129E,22.16
000767,11107129E,123.57
000767,11107129E,134.62
000767,11107129E,156.14
000767,11107129E,175.41
000767,11107129E,177.86
000767,11107129E,179.49
000767,11107129E,182.17
000767,11107129E,177.35
000767,11107129E,181.15
000767,11107129E,194.23
000767,11107129E,224.2
000767,11107129E,246.67
000767,11107129E,272.18
000768,11107139B,81.06
000768,11107139B,12.9
000768,11107139B,15.23
000768,11107139B,17.24
000768,11107139B,19.72
000768,11107139B,22.16
000768,11107139B,25.12
000768,11107139B,27.46
000768,11107139B,31.89
000768,11107139B,33.67
000768,11107139B,34.08
000768,11107139B,34.5
000768,11107139B,35
000768,11107139B,34.09
000768,11107139B,34.79
000768,11107139B,37.34
000768,11107139B,42.36
000768,11107139B,46.83
000768,11107139B,57.42
000778,11108200A,23.9
000780,111082460,89.54
000780,111082460,12.9
000780,111082460,15.23
000780,111082460,17.24
000780,111082460,19.72
000780,111082460,22.16
000780,111082460,25.12
000780,111082460,27.46
000780,111082460,31.89
000780,111082460,33.67
000780,111082460,34.08
000780,111082460,34.5
000780,111082460,35
000780,111082460,34.09
000780,111082460,34.79
000780,111082460,37.34
000780,111082460,42.36
000780,111082460,46.83
000780,111082460,57.42
000780,111082460,61.06
000780,111082460,65.33
000783,11108471B,42.46
000783,11108471B,12.9
000783,11108471B,15.23
000783,11108471B,17.24
000783,11108471B,19.72
000783,11108471B,22.16
000783,11108471B,25.12
000784,11201072D,23.9
