Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6290566	13899	"293112-994060-024320"	80.73		2022	0	4	0	ORCHID DR		INDIAN LAKE ESTATES	33855
6290567	13901	"293112-994060-024418"	94.38		2022	0	4	0	PLUMOSA DR		INDIAN LAKE ESTATES	33855
6290568	13902	"293112-994060-024510"	101.14		2022	0	0	0	GARDENIA DR		INDIAN LAKE ESTATES	33855
6290569	13903	"293112-994060-024511"	101.14		2022	0	1	0	RED GRANGE BLVD		INDIAN LAKE ESTATES	33855
6290570	13904	"293112-994060-024613"	101.14		2022	0	1	0	GARDENIA DR		INDIAN LAKE ESTATES	33855
6290571	13905	"293112-994060-024710"	107.93		2022	0	0	0	OLEANDER DR		LAKE WALES	33898
6290572	13906	"293112-994060-024815"	107.93		2022	0	0	0	OLEANDER DR		INDIAN LAKE ESTATES	33855
6290573	13907	"293113-994090-027701"	107.93		2022	0	4	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290574	13908	"293113-994090-027702"	119.76		2022	0	1	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290575	13909	"293113-994090-027814"	94.38		2022	0	3	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290576	13910	"293113-994090-027820"	124.23		2022	0	1	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290577	13911	"293113-994090-027821"	94.38		2022	0	0	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290578	13912	"293113-994090-027919"	101.14		2022	0	0	0	ALBA DR		INDIAN LAKE ESTATES	33855
6290579	13913	"293113-994090-027920"	101.14		2022	0	0	0	ALBA DR		INDIAN LAKE ESTATES	33855
6290580	13914	"293113-994090-028001"	145.26		2022	0	0	0	LAGUNA DR		INDIAN LAKE ESTATES	33855
6290581	13915	"293113-994090-028007"	94.38		2022	0	0	0	LAGUNA DR		LAKE WALES	33898
6290582	13916	"293113-994090-028102"	101.14		2022	0	1	0	JAPONICA DR		INDIAN LAKE ESTATES	33855
6290583	13917	"293113-994090-028104"	101.14		2022	0	0	0	JAPONICA AVE		LAKE WALES	33898
6290584	13918	"293113-994090-028105"	101.14		2022	0	0	0	JAPONICA DR		INDIAN LAKE ESTATES	33855
6290585	13919	"293113-994090-028111"	101.14		2022	0	0	0	JAPONICA DR		INDIAN LAKE ESTATES	33855
6290586	13921	"293113-994090-028203"	162.17		2022	0	4	0	BELMONTE DR		INDIAN LAKE ESTATES	33855
6290587	13922	"293113-994090-028213"	101.14		2022	0	0	0	JAPONICA AVE		INDIAN LAKE ESTATES	33855
6290588	13923	"293113-994090-028221"	101.14		2022	0	0	0	JAPONICA AVE		LAKE WALES	33898
6287830	13923	"272719-743000-002112"	413.83		2016	0	2	0	POLK CITY RD		HAINES CITY	33844
6290589	13924	"293113-994090-028301"	105.15		2022	0	1	0	CALENDULA DR		INDIAN LAKE ESTATES	33855
6290590	13925	"293113-994090-028303"	94.38		2022	0	0	0	CALENDULA DR		INDIAN LAKE ESTATES	33855
6290591	13926	"293113-994090-028315"	101.14		2022	0	0	0	BELMONTE DR		LAKE WALES	33898
6287834	13927	"272719-744100-000021"	426.15		2016	0	7	0	US HIGHWAY 27		HAINES CITY	33844
6287837	13928	"272719-744100-000031"	413.83		2016	0	4	0	HIGHWAY 27		HAINES CITY	33844
6290592	13928	"293113-994090-028408"	94.38		2022	0	0	0	PORTULACA DR		LAKE WALES	33898
6290593	13930	"293113-994090-028414"	94.38		2022	0	1	0	CALENDULA DR		INDIAN LAKE ESTATES	33855
6290594	13931	"293113-994090-028524"	107.93		2022	0	1	0	PORTULACA DR		INDIAN LAKE ESTATES	33855
6290595	13932	"293113-994090-028606"	101.14		2022	0	0	0	CALLIANDRA DR		INDIAN LAKE ESTATES	33855
6290596	13933	"293113-994090-028607"	101.14		2022	0	0	0	CALLIANDRA DR		INDIAN LAKE ESTATES	33855
6290597	13934	"293113-994090-028608"	101.14		2022	0	0	0	CALLIANDRA DR		INDIAN LAKE ESTATES	33855
6290598	13935	"293113-994090-028706"	94.38		2022	0	0	0	GAILLARDIA DR		INDIAN LAKE ESTATES	33855
6290599	13936	"293113-994090-028803"	101.14		2022	0	0	0	ALBA DR		INDIAN LAKE ESTATES	33855
