RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6366284	015211	272601-700504-000560	3905.94	
6366287	015214	272602-701001-000290	5027.53	
6366288	015215	272602-701001-000350	4649.26	
6366289	015216	272602-701002-001200	4609.94	
6366291	015218	272602-701004-000720	5369.19	
6366292	015219	272602-701005-001960	3935.03	
6366293	015220	272602-701005-001970	5311.94	
6366294	015221	272602-701007-000200	4356.71	
6366297	015224	272602-701007-000340	5330.92	
6366298	015225	272602-701009-000010	4439.26	
6366299	015226	272602-701009-000020	3756.25	
6366300	015227	272602-701009-000140	4248.17	
6366301	015228	272602-701009-000260	2369.81	
6366302	015229	272602-701009-000300	4248.17	
6366303	015230	272602-701009-000310	4250.76	
6366307	015234	272602-701010-000490	4369.58	
6366309	015236	272602-701010-000910	4741.97	
6366311	015238	272602-701011-002240	3265.99	
6366314	015241	272602-701011-004370	1176.65	
6366315	015242	272602-701011-005130	2523.03	
6366316	015243	272602-701011-006140	2929.88	
6366317	015244	272602-701011-006210	2866.19	
6366318	015245	272602-701011-007340	2810.97	
6366320	015247	272602-701011-008330	2810.97	
6366324	015251	272602-701014-000580	5386.43	
6366330	015257	272602-701015-001720	4198.03	
6366331	015258	272602-701017-000010	410.37	
6366332	015259	272602-701017-000020	410.37	
6366333	015260	272602-701017-000030	410.37	
6366334	015261	272602-701017-000040	410.37	
6366335	015262	272602-701017-000050	410.37	
6366336	015263	272602-701017-000170	636.96	
6366337	015264	272602-701017-000180	636.96	
6366338	015265	272602-701017-000370	636.96	
6366344	015271	272602-701017-000680	410.37	
6366345	015272	272602-701017-000690	410.37	
6366346	015273	272602-701017-000700	410.37	
6366347	015274	272602-701017-000710	410.37	
6366348	015275	272602-701017-000720	410.37	
6366349	015276	272602-701017-000730	410.37	
6366350	015277	272602-701017-000740	410.37	
6366351	015278	272602-701017-000750	410.37	
6366352	015279	272602-701017-000760	410.37	
6366353	015280	272602-701017-000770	410.37	
6366354	015281	272602-701017-000780	410.37	
6366355	015282	272602-701017-000790	410.37	
6366360	015287	272602-701017-001240	410.37	
6366362	015289	272602-701017-001260	410.37	
6366365	015292	272603-701052-000380	3908.2	
6366368	015295	272603-701058-000061	12635.81	
6366371	015298	272603-701059-000130	435.28	
6366374	015301	272603-701059-000200	834.6	
6366375	015302	272603-701061-000020	45.3	
6366381	015308	272603-701065-000660	972.7	
6366382	015309	272603-701065-000670	947.7	
6366384	015311	272604-000000-044020	39.2	
6366385	015312	272604-000000-044100	48.25	
6366387	015314	272604-701102-000250	98.75	
6366389	015316	272604-701102-000850	1305.02	
6366390	015317	272604-701102-000860	1029.82	
6366392	015319	272604-701103-000140	4253.21	
6366396	015323	272604-701107-001650	4279.57	
6366397	015324	272604-701107-002070	5451.13	
6366402	015329	272605-000000-011060	1927.94	
6366403	015330	272605-000000-011070	2152.45	
6366404	015331	272605-000000-011080	2252.31	
6366405	015332	272605-000000-011090	20055	
6366406	015333	272605-000000-011100	16304.17	
6366407	015334	272605-000000-011110	5176.58	
6366408	015335	272605-000000-033040	3084.77	
6366410	015337	272605-701150-000650	5599.34	
6366412	015339	272605-701150-000820	6479.47	
6366413	015340	272605-701150-000920	4715.45	
6366416	015343	272605-701153-000060	4668.75	
6366418	015345	272605-701153-000150	5317.42	
6366421	015348	272605-701153-000490	4620.45	
6366422	015349	272605-701153-000840	5003.22	
6366423	015350	272605-701153-001060	5383.97	
6366426	015353	272605-701155-000050	4782.24	
6366427	015354	272605-701155-000060	4782.24	
6366428	015355	272605-701155-000070	4782.24	
6366429	015356	272605-701155-000090	4509.31	
6366430	015357	272605-701155-000100	4509.31	
6366431	015358	272605-701155-000190	4782.24	
6366432	015359	272605-701155-000210	4509.31	
6366433	015360	272605-701155-000230	4782.24	
6366434	015361	272605-701155-000240	4782.24	
6366435	015362	272605-701155-000520	4467.76	
6366436	015363	272605-701157-000040	4709.13	
6366437	015364	272605-701158-000360	3859.86	
6366438	015365	272605-701159-000070	1195.29	
6366440	015367	272605-701159-000120	968.71	
6366442	015369	272605-701160-000120	838.02	
6366443	015370	272605-701160-000610	838.02	
6366445	015372	272605-701160-001050	838.02	
6366447	015374	272606-701200-021380	4513.02	
6366450	015377	272606-701202-000050	2700.4	
6366452	015379	272606-701202-000730	3947.38	
6366453	015380	272606-701203-001420	4569.07	
6366454	015381	272606-701207-000580	5430.14	
6366455	015382	272606-701208-000730	5199.97	
6366456	015383	272606-701208-000920	4750.74	
6366460	015387	272606-701209-000150	5109.46	
6366461	015388	272606-701209-000450	4736.89	
6366462	015389	272606-701209-000480	5473.11	
6366464	015391	272606-701212-000700	4901.39	
6366466	015393	272606-701212-001210	5738.58	
6366467	015394	272606-701213-000200	5866.32	
6366469	015396	272606-701213-000340	7015.46	
6366470	015397	272606-701215-000830	1686.06	
6366471	015398	272606-701215-000930	2914.14	
6366473	015400	272606-701215-001410	5837.06	
6366481	015408	272606-701218-000420	3489.97	
6366483	015410	272606-701219-001330	832.54	
6366485	015412	272606-701219-002090	605.95	
6366486	015413	272606-701219-002170	832.54	
6366489	015416	272607-701255-001490	1912.23	
6366493	015420	272608-000000-012150	39.22	
6366494	015421	272608-000000-014160	39.22	
6366495	015422	272608-000000-014180	39.22	
6366498	015425	272608-000000-021130	39.22	
6366500	015427	272608-000000-021200	48.29	
6366501	015428	272608-000000-021240	39.22	
6366502	015429	272608-000000-023010	39.22	
6366503	015430	272608-000000-023170	39.22	
6366505	015432	272608-000000-024220	39.22	
6366507	015434	272608-000000-031030	80.43	
6366508	015435	272608-000000-031040	67.2	
6366509	015436	272608-000000-031050	69.67	
6366511	015438	272608-000000-032030	69.67	
6366512	015439	272608-000000-041030	40.17	
6366513	015440	272608-000000-041040	40.17	
6366514	015441	272609-000000-013040	66.23	
6366515	015442	272609-000000-013060	66.25	
6366516	015443	272609-000000-013070	39.19	
6366517	015444	272609-000000-013080	39.19	
6366518	015445	272609-000000-014050	39.2	
6366519	015446	272609-000000-023050	39.19	
6366521	015448	272609-000000-023070	39.19	
6366522	015449	272609-000000-023100	39.19	
6366524	015451	272609-000000-023130	39.19	
6366525	015452	272609-000000-024110	39.2	
6366526	015453	272609-000000-024170	39.2	
6366528	015455	272609-000000-024250	39.2	
6366532	015459	272609-000000-031150	39.22	
6366533	015460	272609-000000-032070	39.25	
6366534	015461	272609-000000-033030	39.21	
6366535	015462	272609-000000-033110	39.21	
6366536	015463	272609-000000-033140	39.21	
6366537	015464	272609-000000-033170	39.21	
6366538	015465	272609-000000-033180	39.21	
6366539	015466	272609-000000-034090	39.2	
6366540	015467	272609-000000-034220	39.2	
6366541	015468	272609-000000-034250	39.21	
6366542	015469	272609-000000-041050	39.2	
6366543	015470	272609-000000-041070	39.2	
6366544	015471	272609-000000-041090	39.2	
6366545	015472	272609-000000-042010	39.2	
6366546	015473	272609-000000-042040	39.2	
6366547	015474	272609-000000-042160	39.2	
6366549	015476	272609-000000-043030	39.2	
6366550	015477	272609-000000-043120	39.2	
6366551	015478	272609-000000-043140	39.2	
6366552	015479	272609-000000-044020	39.2	
6366553	015480	272609-000000-044070	39.2	
6366554	015481	272609-000000-044260	39.2	
6366556	015483	272609-701280-001620	4439.52	
6366561	015488	272610-701299-000880	9547.96	
6366562	015489	272610-701299-000970	9396.44	
6366563	015490	272610-701300-001070	7041.85	
6366567	015494	272610-701302-000660	10115.64	
6366568	015495	272610-701302-001360	11522.69	
6366569	015496	272610-701302-001450	14315.88	
6366570	015497	272610-701302-001560	11616.36	
6366571	015498	272610-701302-001680	9812.52	
6366572	015499	272610-701302-001690	10594.97	
6366574	015501	272610-701302-002070	11659.35	
6366576	015503	272610-701302-002250	10850.88	
6366578	015505	272610-701302-002280	10839.03	
6366579	015506	272610-701302-002290	11671.22	
6366580	015507	272610-701302-002380	12994.86	
6366584	015511	272610-701302-002970	11099.15	
6366585	015512	272610-701302-003140	10580	
6366586	015513	272610-701302-003160	11506.96	
6366587	015514	272610-701302-003210	11045.13	
6366589	015516	272610-701303-000450	8772.48	
6366590	015517	272610-701303-000470	8772.48	
6366591	015518	272610-701303-000550	9537.35	
6366594	015521	272610-701306-000440	11527.85	
6366595	015522	272610-701306-000560	19166.41	
6366596	015523	272610-701306-001080	18555.4	
6366597	015524	272610-701306-001420	17007.93	
6366598	015525	272610-701307-000140	16340.59	
6366601	015528	272610-701307-000560	11447.33	
6366602	015529	272610-701309-000360	12300.54	
6366603	015530	272610-701309-000460	10379.23	
6366604	015531	272610-701309-000940	13460.19	
6366605	015532	272610-701309-001660	9527.18	
6366606	015533	272610-701310-000330	10397.18	
6366607	015534	272610-701310-001140	8886.2	
6366608	015535	272610-701310-001160	5537.3	
6366611	015538	272610-701311-000250	11859.89	
6366614	015541	272610-701311-000400	13282.13	
6366615	015542	272610-701311-000410	12766.67	
6366617	015544	272610-701311-000500	5577.02	
6366618	015545	272610-701311-000520	5577.02	
6366619	015546	272610-701311-000700	12910.6	
6366625	015552	272610-701311-001250	5577.02	
6366626	015553	272610-701311-001290	5577.02	
6366628	015555	272611-000000-011060	1926.75	
6366631	015558	272611-000000-021300	1465.58	
6366632	015559	272611-000000-021310	2181.18	
6366634	015561	272611-000000-024140	4032.93	
6366635	015562	272611-000000-031020	1725.2	
6366636	015563	272611-000000-031080	3148.35	
6366638	015565	272611-701400-000090	683.55	
6366640	015567	272611-701401-000181	1378.13	
6366644	015571	272611-701402-000510	2060.1	
6366645	015572	272611-701402-000540	2169.04	
6366650	015577	272612-000000-014030	1733.31	
6366651	015578	272612-000000-014150	42.79	
6366652	015579	272612-000000-014180	256.56	
6366654	015581	272612-000000-032100	2744.26	
6366656	015583	272612-000000-032240	927.53	
6366658	015585	272612-000000-033010	1478.99	
6366659	015586	272612-000000-033020	824.76	
6366661	015588	272612-000000-043040	1189.66	
6366662	015589	272612-000000-043090	987.68	
6366664	015591	272612-701500-001050	2929.62	
6366668	015595	272612-702500-005111	2395.84	
6366673	015600	272612-703501-000110	3756.49	
6366674	015601	272612-703502-000210	1736.54	
6366676	015603	272612-703503-000450	4818.4	
6366677	015604	272612-703503-000520	3058.83	
6366679	015606	272612-703504-000150	3230.09	
6366680	015607	272612-703504-000540	3544.06	
6366682	015609	272612-703506-000880	6723.51	
6366683	015610	272612-703506-000900	6881.89	
6366684	015611	272612-703506-000910	6881.89	
6366687	015614	272612-703509-000690	5807.29	
6366688	015615	272612-703512-000020	41463.34	
6366690	015617	272613-704000-000380	940.39	
6366691	015618	272613-704000-000391	502.95	
6366692	015619	272613-704000-000402	443.7	
6366693	015620	272613-704001-000070	6294.61	
6366694	015621	272613-704001-000150	9612.66	
6366699	015626	272613-704002-000410	5832.96	
6366701	015628	272613-704002-000880	4251.47	
6366703	015630	272613-704002-001140	4280.45	
6366706	015633	272613-704002-001540	6601.95	
6366707	015634	272613-704002-001570	4895.78	
6366708	015635	272613-704004-000310	5095.63	
6366711	015638	272614-000000-013010	88.68	
6366713	015640	272614-000000-032070	516.6	
6366715	015642	272614-704141-003930	3995.89	
6366716	015643	272614-704142-002510	5359.3	
6366718	015645	272615-000000-021090	2577.23	
6366719	015646	272615-000000-021180	1731.93	
6366721	015648	272615-000000-021270	2434.22	
6366724	015651	272615-000000-031120	39.19	
6366726	015653	272615-000000-032120	39.16	
6366727	015654	272615-000000-032210	39.16	
6366728	015655	272615-000000-034130	39.16	
6366730	015657	272615-704224-000340	18603.47	
6366733	015660	272615-704225-000030	7028.48	
6366737	015664	272615-704225-000660	3449.9	
6366738	015665	272615-704225-000900	3743.97	
6366739	015666	272615-704225-001160	3743.97	
6366741	015668	272615-704225-001370	3085.56	
6366742	015669	272615-704225-001400	3409.29	
6366743	015670	272615-704225-002350	3041.57	
6366745	015672	272615-704225-002870	3114.37	
6366747	015674	272616-000000-012020	48.26	
6366748	015675	272616-000000-013170	48.31	
6366749	015676	272616-000000-014050	39.19	
6366750	015677	272616-000000-014070	39.21	
6366751	015678	272616-000000-014210	39.28	
6366752	015679	272616-000000-014220	39.26	
6366753	015680	272616-000000-031010	39.25	
6366754	015681	272616-000000-031050	39.25	
6366755	015682	272616-000000-031060	39.25	
6366756	015683	272616-000000-031080	39.25	
6366757	015684	272616-000000-031090	39.22	
6366758	015685	272616-000000-031160	39.21	
6366759	015686	272616-000000-031170	39.21	
6366760	015687	272616-000000-031190	39.21	
6366761	015688	272616-000000-032030	39.2	
6366762	015689	272616-000000-032040	39.2	
6366763	015690	272616-000000-032290	66.21	
6366764	015691	272616-000000-033110	39.25	
6366765	015692	272616-000000-033200	39.22	
6366766	015693	272616-000000-033210	39.21	
6366767	015694	272616-000000-033260	39.22	
6366768	015695	272616-000000-033270	39.21	
6366771	015698	272617-000000-011120	38.53	
6366772	015699	272617-000000-011150	43.88	
6366776	015703	272617-000000-011240	38.53	
6366777	015704	272617-000000-011260	43.87	
6366778	015705	272617-000000-012030	47	
6366779	015706	272617-000000-012110	38.62	
6366780	015707	272617-000000-013020	39.62	
6366781	015708	272617-000000-013060	38.53	
6366782	015709	272617-000000-014040	38.8	
6366783	015710	272617-000000-014090	38.79	
6366784	015711	272617-000000-014110	47.02	
6366785	015712	272617-000000-014120	44.02	
6366786	015713	272617-000000-014130	44.03	
6366787	015714	272617-000000-014210	44.3	
6366788	015715	272617-000000-014280	38.58	
6366789	015716	272617-000000-021210	38.71	
6366790	015717	272617-000000-023010	39.72	
6366792	015719	272617-000000-023220	44.15	
6366793	015720	272617-000000-024100	38.67	
6366794	015721	272617-000000-024110	38.67	
6366795	015722	272617-000000-024180	38.7	
6366796	015723	272617-000000-032110	44.06	
6366797	015724	272617-000000-032120	44.07	
6366798	015725	272617-000000-032130	44.06	
6366799	015726	272617-000000-032140	44.08	
6366800	015727	272617-704400-000030	1279.74	
6366801	015728	272617-704400-000070	1367.12	
6366802	015729	272617-704400-000090	1389.04	
6366803	015730	272617-704400-000260	1451.29	
6366805	015732	272617-704400-000560	1317.18	
6366806	015733	272617-704400-000720	708.6	
6366808	015735	272617-704400-000970	1320.76	
6366810	015737	272617-704400-001110	1140.62	
6366811	015738	272617-704400-001160	523.41	
6366813	015740	272617-704400-001670	1308.5	
6366816	015743	272617-704401-002880	645.4	
6366818	015745	272617-704401-003780	549.49	
6366822	015749	272617-704401-004070	1383.27	
6366823	015750	272617-704402-006060	663.79	
6366824	015751	272617-704402-006130	689.99	
6366825	015752	272617-704402-006310	1268.28	
6366827	015754	272617-704402-006770	394.95	
6366829	015756	272617-704403-010180	1034.53	
6366833	015760	272618-000000-013040	20311.56	
6366835	015762	272618-704451-004820	686.89	
6366836	015763	272618-704451-004920	1315.72	
6366837	015764	272618-704451-004990	618.77	
6366839	015766	272618-704451-005130	1434.09	
6366842	015769	272618-704451-005750	1284.47	
6366843	015770	272618-704451-005830	687.77	
6366844	015771	272618-704452-001010	551.04	
